time value latency
Month-1 Alpha 2.541
Month-1 Alpha 4.861
Month-1 Alpha 4.849
Month-1 Alpha 27.392
Month-1 Alpha 15.514
Month-1 Delta 18.75
Month-1 Delta 19.111
Month-1 Delta 22.524
Month-1 Delta 24.091
Month-1 Alpha 11.521
Month-1 Bravo 11.456
Month-1 Bravo 2.97
Month-1 Bravo 4.541
Month-1 Bravo 2.724
Month-1 Alpha 7.826
Month-1 Alpha 8.435
Month-1 Alpha 16.986
Month-1 Echo 24.629
Month-1 Delta 22.732
Month-1 Echo 6.249
Month-1 Delta 4.314
Month-1 Alpha 2.357
Month-1 Delta 4.341
Month-1 Delta 19.08
Month-1 Alpha 156.669
Month-1 Alpha 82.487
Month-1 Delta 2.596
Month-1 Alpha 56.485
Month-1 Alpha 27.133
Month-1 Delta 2.867
Month-1 Alpha 20.903
Month-1 Alpha 18.939
Month-1 Alpha 1.486
Month-1 Alpha 11.178
Month-1 Alpha 2.188
Month-1 Alpha 5.116
Month-1 Alpha 70.786
Month-1 Alpha 19.287
Month-1 Alpha 58.698
Month-1 Alpha 3.185
Month-1 Alpha 14.992
Month-1 Alpha 12.886
Month-1 Charlie 26.274
Month-1 Alpha 13.072
Month-1 Alpha 1.616
Month-1 Alpha 10.194
Month-1 Alpha 25.617
Month-1 Alpha 2.335
Month-1 Delta 4.031
Month-1 Alpha 41.472
Month-1 Alpha 48.726
Month-1 Alpha 2.695
Month-1 Alpha 3.207
Month-1 Alpha 6.443
Month-1 Alpha 7.434
Month-1 Alpha 4.985
Month-1 Alpha 4.943
Month-1 Alpha 34.218
Month-1 Delta 174.592
Month-1 Alpha 35.448
Month-1 Alpha 12.423
Month-1 Alpha 5.997
Month-1 Alpha 3.081
Month-1 Alpha 5.647
Month-1 Alpha 2.309
Month-1 Alpha 2.374
Month-1 Foxtrot 173.449
Month-1 Alpha 3.048
Month-1 Delta 22.001
Month-1 Echo 18.448
Month-1 Alpha 3.114
Month-1 Alpha 25.22
Month-1 Alpha 12.567
Month-1 Alpha 2.568
Month-1 Delta 4.755
Month-1 Alpha 6.49
Month-1 Alpha 1.612
Month-1 Alpha 2.306
Month-1 Alpha 2.295
Month-1 Alpha 2.417
Month-1 Alpha 4.116
Month-1 Alpha 10.838
Month-1 Alpha 16.244
Month-1 Alpha 50.168
Month-1 Alpha 4.146
Month-1 Alpha 2.161
Month-1 Alpha 4.357
Month-1 Alpha 2.304
Month-1 Alpha 10.158
Month-1 Alpha 17.838
Month-1 Alpha 2.552
Month-1 Alpha 3.655
Month-1 Alpha 3.455
Month-1 Alpha 14.351
Month-1 Alpha 154.926
Month-1 Alpha 154.655
Month-1 Alpha 3.365
Month-1 Alpha 5.221
Month-1 Charlie 13.75
Month-1 Alpha 21.026
Month-1 Alpha 4.8
Month-1 Alpha 12.917
Month-1 Alpha 2.143
Month-1 Alpha 38.567
Month-1 Alpha 6.812
Month-1 Alpha 7.356
Month-1 Alpha 3.601
Month-1 Alpha 4.26
Month-1 Alpha 2.323
Month-1 Alpha 2.998
Month-1 Alpha 2.855
Month-1 Alpha 3.185
Month-1 Alpha 10.123
Month-1 Alpha 16.334
Month-1 Alpha 14.544
Month-1 Alpha 8.584
Month-1 Alpha 6.877
Month-1 Foxtrot 17.304
Month-1 Foxtrot 9.025
Month-1 Foxtrot 5.599
Month-1 Foxtrot 4.498
Month-1 Foxtrot 6.988
Month-1 Alpha 12.54
Month-1 Alpha 2.83
Month-1 Alpha 1.99
Month-1 Alpha 5.663
Month-1 Alpha 23.605
Month-1 Alpha 9.932
Month-1 Alpha 34.8
Month-1 Alpha 24.286
Month-1 Alpha 13.137
Month-1 Alpha 2.964
Month-1 Echo 3.724
Month-1 Alpha 4.797
Month-1 Alpha 9.906
Month-1 Alpha 6.07
Month-1 Alpha 35.074
Month-1 Alpha 20.39
Month-1 Alpha 11.533
Month-1 Alpha 13.084
Month-1 Alpha 15.393
Month-1 Alpha 3.674
Month-1 Alpha 9.326
Month-1 Alpha 2.444
Month-1 Alpha 2.623
Month-1 Alpha 2.426
Month-1 Alpha 9.603
Month-1 Alpha 7.547
Month-1 Alpha 7.339
Month-1 Alpha 2.24
Month-1 Alpha 3.07
Month-1 Alpha 2.902
Month-1 Alpha 3.034
Month-1 Alpha 2.992
Month-1 Echo 5.706
Month-1 Echo 2.232
Month-1 Echo 2.681
Month-1 Echo 2.799
Month-1 Alpha 5.967
Month-1 Alpha 8.406
Month-1 Alpha 2.391
Month-1 Alpha 4.14
Month-1 Echo 34.357
Month-1 Echo 27.647
Month-1 Echo 27.212
Month-1 Echo 28.006
Month-1 Alpha 3.174
Month-1 Alpha 9.918
Month-1 Alpha 1.848
Month-1 Foxtrot 12.916
Month-1 Alpha 8.541
Month-1 Alpha 3.101
Month-1 Alpha 30.962
Month-1 Foxtrot 8.071
Month-1 Foxtrot 5.274
Month-1 Foxtrot 3.562
Month-1 Foxtrot 2.952
Month-1 Alpha 14.536
Month-1 Alpha 7.985
Month-1 Delta 156.391
Month-1 Delta 97.572
Month-1 Delta 17.15
Month-1 Delta 38.774
Month-1 Delta 49.879
Month-1 Delta 17.506
Month-1 Alpha 7.123
Month-1 Delta 42.866
Month-1 Alpha 9.126
Month-1 Alpha 12.058
Month-1 Alpha 10.183
Month-1 Alpha 13.611
Month-1 Alpha 9.871
Month-1 Charlie 7.196
Month-1 Charlie 6.489
Month-1 Alpha 6.215
Month-1 Charlie 5.847
Month-1 Charlie 5.687
Month-1 Alpha 9.208
Month-1 Alpha 2.824
Month-1 Alpha 2.946
Month-1 Alpha 2.113
Month-1 Alpha 1.864
Month-1 Alpha 1.933
Month-1 Alpha 2.165
Month-1 Alpha 19.972
Month-1 Alpha 11.492
Month-1 Alpha 2.117
Month-1 Alpha 5.776
Month-1 Alpha 2.668
Month-1 Alpha 1.914
Month-1 Alpha 11.882
Month-1 Alpha 3.036
Month-1 Alpha 7.58
Month-1 Alpha 12.167
Month-1 Alpha 5.483
Month-1 Echo 4.586
Month-1 Echo 1.52
Month-1 Echo 2.389
Month-1 Echo 2.069
Month-1 Echo 1.764
Month-1 Echo 4.814
Month-1 Echo 2.275
Month-1 Alpha 26.331
Month-1 Alpha 97.151
Month-1 Alpha 7.27
Month-1 Alpha 3.842
Month-1 Alpha 7.437
Month-1 Alpha 13.406
Month-1 Alpha 6.857
Month-1 Alpha 8.411
Month-1 Alpha 4.711
Month-1 Alpha 3.361
Month-1 Alpha 3.223
Month-1 Alpha 2.709
Month-1 Alpha 2.461
Month-1 Alpha 3.781
Month-1 Alpha 2.541
Month-1 Alpha 6.766
Month-1 Alpha 8.527
Month-1 Charlie 11.946
Month-1 Charlie 5.49
Month-1 Alpha 3.489
Month-1 Delta 139.625
Month-1 Alpha 13.463
Month-1 Alpha 6.472
Month-1 Alpha 5.336
Month-1 Alpha 8.547
Month-1 Alpha 30.439
Month-1 Alpha 28.774
Month-1 Alpha 2.313
Month-1 Alpha 1.994
Month-1 Alpha 2.024
Month-1 Alpha 1.555
Month-1 Alpha 11.892
Month-1 Alpha 6.711
Month-1 Alpha 3.307
Month-1 Alpha 7.697
Month-1 Alpha 5.9
Month-1 Alpha 4.03
Month-1 Alpha 2.502
Month-1 Alpha 2.424
Month-1 Alpha 2.337
Month-1 Alpha 1.934
Month-1 Alpha 2.308
Month-1 Alpha 11.949
Month-1 Alpha 26.748
Month-1 Alpha 6.772
Month-1 Alpha 5.716
Month-1 Alpha 20.096
Month-1 Alpha 4.644
Month-1 Alpha 2.907
Month-1 Alpha 6.121
Month-1 Alpha 32.868
Month-1 Alpha 3.478
Month-1 Alpha 4.163
Month-1 Alpha 8.252
Month-1 Delta 162.688
Month-1 Alpha 15.979
Month-1 Alpha 8.472
Month-1 Charlie 12.714
Month-1 Alpha 6.247
Month-1 Alpha 9.631
Month-1 Alpha 4.736
Month-1 Alpha 2.43
Month-1 Delta 46.119
Month-1 Alpha 16.74
Month-1 Alpha 50.885
Month-1 Alpha 12.697
Month-1 Alpha 33.108
Month-1 Delta 11.65
Month-1 Delta 11.649
Month-1 Delta 12.075
Month-1 Alpha 2.927
Month-1 Delta 12.856
Month-1 Delta 11.798
Month-1 Delta 11.831
Month-1 Alpha 10.388
Month-1 Delta 21.946
Month-1 Delta 11.863
Month-1 Alpha 7.998
Month-1 Alpha 6.513
Month-1 Delta 11.953
Month-1 Alpha 15.547
Month-1 Delta 11.584
Month-1 Delta 10.431
Month-1 Delta 11.329
Month-1 Alpha 3.338
Month-1 Alpha 2.182
Month-1 Alpha 16.973
Month-1 Delta 12.19
Month-1 Alpha 3.439
Month-1 Delta 13.721
Month-1 Alpha 6.346
Month-1 Alpha 39.663
Month-1 Delta 11.473
Month-1 Alpha 2.305
Month-1 Alpha 2.292
Month-1 Delta 11.717
Month-1 Alpha 12.017
Month-1 Alpha 40.989
Month-1 Bravo 9.794
Month-1 Bravo 3.114
Month-1 Bravo 3.077
Month-1 Bravo 10.973
Month-1 Bravo 3.557
Month-1 Bravo 5.026
Month-1 Alpha 2.836
Month-1 Alpha 11.771
Month-1 Alpha 4.646
Month-1 Alpha 2.55
Month-1 Delta 122.19
Month-1 Delta 108.885
Month-1 Alpha 5.684
Month-1 Delta 10.181
Month-1 Delta 10.017
Month-1 Alpha 16.155
Month-1 Alpha 6.631
Month-1 Delta 10.001
Month-1 Alpha 6.548
Month-1 Alpha 1.683
Month-1 Bravo 16.586
Month-1 Alpha 3.542
Month-1 Alpha 2.868
Month-1 Charlie 6.329
Month-1 Charlie 8.483
Month-1 Bravo 18.459
Month-1 Charlie 10.767
Month-1 Delta 11.654
Month-1 Delta 11.07
Month-1 Delta 10.819
Month-1 Delta 11.65
Month-1 Alpha 14.511
Month-1 Delta 11.768
Month-1 Alpha 16.361
Month-1 Bravo 4.066
Month-1 Delta 10.999
Month-1 Delta 14.074
Month-1 Delta 16.248
Month-1 Delta 11
Month-1 Delta 11.458
Month-1 Delta 10.467
Month-1 Alpha 2.272
Month-1 Delta 14.183
Month-1 Delta 11.987
Month-1 Delta 10.627
Month-1 Alpha 1.9
Month-1 Alpha 1.718
Month-1 Alpha 2.918
Month-1 Alpha 9.069
Month-1 Alpha 10.738
Month-1 Alpha 27.083
Month-1 Alpha 20.39
Month-1 Alpha 8.437
Month-1 Alpha 5.411
Month-1 Alpha 4.635
Month-1 Alpha 2.456
Month-1 Alpha 2.22
Month-1 Alpha 7.134
Month-1 Alpha 2.642
Month-1 Alpha 91.72
Month-1 Charlie 4.592
Month-1 Charlie 3.08
Month-1 Alpha 6.111
Month-1 Alpha 9.023
Month-1 Alpha 28.647
Month-1 Alpha 7.919
Month-1 Alpha 6.986
Month-1 Echo 12.248
Month-1 Alpha 3.665
Month-1 Charlie 5.642
Month-1 Alpha 31.065
Month-1 Alpha 25.684
Month-1 Alpha 14.292
Month-1 Alpha 75.37
Month-1 Alpha 40.097
Month-1 Alpha 16.319
Month-1 Alpha 2.248
Month-1 Alpha 2.597
Month-1 Alpha 2.214
Month-1 Alpha 1.941
Month-1 Alpha 2.136
Month-1 Alpha 2.494
Month-1 Alpha 14.17
Month-1 Alpha 24.903
Month-1 Delta 24.491
Month-1 Alpha 7.169
Month-1 Delta 34.658
Month-1 Delta 10.805
Month-1 Delta 11.225
Month-1 Delta 11.196
Month-1 Delta 13.728
Month-1 Delta 9.537
Month-1 Delta 9.671
Month-1 Alpha 5.885
Month-1 Delta 14.135
Month-1 Delta 12.106
Month-1 Delta 11.979
Month-1 Delta 12.525
Month-1 Delta 11.95
Month-1 Delta 11.711
Month-1 Delta 10.877
Month-1 Delta 10.653
Month-1 Delta 11.223
Month-1 Delta 12.408
Month-1 Delta 11.434
Month-1 Delta 11.228
Month-1 Delta 11.107
Month-1 Delta 10.823
Month-1 Delta 82.058
Month-1 Delta 57.048
Month-1 Alpha 30.751
Month-1 Delta 26.864
Month-1 Delta 14.349
Month-1 Delta 13.488
Month-1 Delta 11.702
Month-1 Delta 12.57
Month-1 Delta 11.531
Month-1 Alpha 32.252
Month-1 Delta 70.818
Month-1 Alpha 12.094
Month-1 Delta 17.526
Month-1 Delta 10.604
Month-1 Delta 73.264
Month-1 Alpha 11.033
Month-1 Delta 20.245
Month-1 Delta 17.333
Month-1 Alpha 14.699
Month-1 Delta 10.831
Month-1 Delta 12.428
Month-1 Delta 22.524
Month-1 Delta 22.477
Month-1 Alpha 38.96
Month-1 Delta 10.417
Month-1 Echo 25.154
Month-1 Delta 86.234
Month-1 Delta 10.453
Month-1 Alpha 6.28
Month-1 Alpha 13.532
Month-1 Delta 7.487
Month-1 Alpha 5.947
Month-1 Alpha 5.406
Month-1 Delta 50.893
Month-1 Alpha 4.64
Month-1 Alpha 2.61
Month-1 Alpha 4.556
Month-1 Alpha 12.359
Month-1 Alpha 13.948
Month-1 Alpha 2.459
Month-1 Alpha 17.505
Month-1 Alpha 84.862
Month-1 Alpha 165.051
Month-1 Alpha 16.277
Month-1 Alpha 37.92
Month-1 Alpha 56.106
Month-1 Alpha 90.614
Month-1 Alpha 46.208
Month-1 Alpha 9.9
Month-1 Bravo 7.257
Month-1 Alpha 5.846
Month-1 Alpha 2.418
Month-1 Alpha 1.98
Month-1 Alpha 24.118
Month-1 Alpha 36.947
Month-1 Alpha 6.467
Month-1 Alpha 3.752
Month-1 Charlie 6.934
Month-1 Charlie 3.07
Month-1 Alpha 3.682
Month-1 Alpha 2.765
Month-1 Alpha 33.685
Month-1 Alpha 1.927
Month-1 Alpha 3.156
Month-1 Alpha 7.831
Month-1 Alpha 3.141
Month-1 Alpha 2.748
Month-1 Alpha 6.849
Month-1 Alpha 112.132
Month-1 Alpha 5.782
Month-1 Alpha 50.599
Month-1 Alpha 14.26
Month-1 Alpha 4.055
Month-1 Alpha 2.76
Month-1 Alpha 3.457
Month-1 Alpha 12.812
Month-1 Alpha 15.452
Month-1 Alpha 8.056
Month-1 Alpha 35.553
Month-1 Alpha 31.299
Month-1 Alpha 4.408
Month-1 Delta 214.329
Month-1 Delta 157.089
Month-1 Bravo 4.911
Month-1 Bravo 3.396
Month-1 Bravo 5.789
Month-1 Bravo 3.314
Month-1 Bravo 4.248
Month-1 Bravo 5.618
Month-1 Bravo 6.636
Month-1 Bravo 3.714
Month-1 Bravo 3.944
Month-1 Bravo 3.986
Month-1 Bravo 3.471
Month-1 Alpha 13.437
Month-1 Delta 14.42
Month-1 Delta 23.909
Month-1 Alpha 7.948
Month-1 Echo 33.538
Month-1 Alpha 18.873
Month-1 Alpha 81.451
Month-1 Alpha 50.141
Month-1 Alpha 16.084
Month-1 Alpha 25.713
Month-1 Alpha 13.099
Month-1 Delta 69.026
Month-1 Alpha 24.125
Month-1 Delta 28.817
Month-1 Alpha 19.163
Month-1 Alpha 6.232
Month-1 Alpha 28.964
Month-1 Delta 11.516
Month-1 Alpha 11.172
Month-1 Alpha 4.418
Month-1 Alpha 6.085
Month-1 Alpha 5.683
Month-1 Alpha 2.704
Month-1 Alpha 24.073
Month-1 Alpha 10.306
Month-1 Alpha 5.926
Month-1 Alpha 12.536
Month-1 Alpha 20.83
Month-1 Alpha 4.873
Month-1 Alpha 17.751
Month-1 Alpha 10.908
Month-1 Alpha 8.105
Month-1 Alpha 7.598
Month-1 Alpha 2.588
Month-1 Alpha 2.389
Month-1 Alpha 10.808
Month-1 Alpha 8.119
Month-1 Alpha 7.061
Month-1 Charlie 2.919
Month-1 Charlie 3.087
Month-1 Charlie 2.196
Month-1 Alpha 10.449
Month-1 Alpha 4.365
Month-1 Alpha 9.841
Month-1 Alpha 2.993
Month-1 Alpha 40.976
Month-1 Alpha 17.042
Month-1 Alpha 10.05
Month-1 Alpha 11.14
Month-1 Alpha 30.973
Month-1 Charlie 3.122
Month-1 Alpha 12.886
Month-1 Alpha 10.153
Month-1 Alpha 99.209
Month-1 Alpha 2.094
Month-1 Alpha 1.858
Month-1 Alpha 3.415
Month-1 Alpha 116.446
Month-1 Alpha 59.165
Month-1 Alpha 7.422
Month-1 Alpha 29.609
Month-1 Alpha 7.702
Month-1 Alpha 5.457
Month-1 Alpha 2.92
Month-1 Alpha 9.507
Month-1 Alpha 2.089
Month-1 Alpha 11.142
Month-1 Alpha 9.961
Month-1 Alpha 3.505
Month-1 Alpha 6.001
Month-1 Alpha 6.038
Month-1 Alpha 5.091
Month-1 Alpha 13.615
Month-1 Alpha 7.767
Month-1 Alpha 13.656
Month-1 Alpha 3.034
Month-1 Alpha 1.958
Month-1 Alpha 2.284
Month-1 Alpha 2.003
Month-1 Alpha 2.165
Month-1 Alpha 1.946
Month-1 Alpha 2.042
Month-1 Alpha 11.506
Month-1 Alpha 7.406
Month-1 Alpha 5.035
Month-1 Alpha 51.812
Month-1 Alpha 3.653
Month-1 Echo 12.31
Month-1 Alpha 2.058
Month-1 Alpha 2.785
Month-1 Alpha 50.903
Month-1 Alpha 3.546
Month-1 Alpha 2.231
Month-1 Alpha 2.27
Month-1 Alpha 2.631
Month-1 Alpha 2.109
Month-1 Alpha 2.606
Month-1 Alpha 2.673
Month-1 Alpha 4.965
Month-1 Alpha 56.234
Month-1 Alpha 3.493
Month-1 Alpha 40.305
Month-1 Alpha 3.149
Month-1 Alpha 28.698
Month-1 Alpha 5.06
Month-1 Alpha 4.57
Month-1 Alpha 1.892
Month-1 Alpha 2.234
Month-1 Alpha 2.712
Month-1 Alpha 2.53
Month-1 Alpha 27.595
Month-1 Alpha 2.249
Month-1 Alpha 2.732
Month-1 Alpha 7.7
Month-1 Alpha 3.672
Month-1 Alpha 14.88
Month-1 Alpha 5.863
Month-1 Alpha 2.819
Month-1 Alpha 3.787
Month-1 Alpha 9.226
Month-1 Alpha 2.267
Month-1 Alpha 15.371
Month-1 Alpha 6.533
Month-1 Alpha 17.941
Month-1 Alpha 15.742
Month-1 Alpha 7.729
Month-1 Alpha 8.675
Month-1 Alpha 12.971
Month-1 Alpha 3.165
Month-1 Alpha 11.557
Month-1 Alpha 7.326
Month-1 Alpha 3.706
Month-1 Alpha 31.705
Month-1 Alpha 42.643
Month-1 Alpha 5.744
Month-1 Alpha 8.029
Month-1 Alpha 1.977
Month-1 Alpha 1.749
Month-1 Alpha 9.608
Month-1 Alpha 3.478
Month-1 Alpha 13.845
Month-1 Alpha 60.237
Month-1 Alpha 11.763
Month-1 Alpha 10.661
Month-1 Alpha 10.176
Month-1 Alpha 10.326
Month-1 Alpha 6.898
Month-1 Alpha 6.377
Month-1 Alpha 3.076
Month-1 Alpha 143.234
Month-1 Alpha 36.105
Month-1 Charlie 9.84
Month-1 Charlie 7.43
Month-1 Alpha 15.314
Month-1 Alpha 33.536
Month-1 Alpha 16.601
Month-1 Alpha 5.076
Month-1 Alpha 5.134
Month-1 Alpha 1.915
Month-1 Alpha 2.153
Month-1 Alpha 2.37
Month-1 Alpha 3.231
Month-1 Alpha 3.583
Month-1 Alpha 3.393
Month-1 Alpha 3.689
Month-1 Alpha 3.667
Month-1 Alpha 2.041
Month-1 Alpha 8.406
Month-1 Alpha 4.489
Month-1 Alpha 2.768
Month-1 Alpha 22.042
Month-1 Alpha 16.047
Month-1 Alpha 13.24
Month-1 Alpha 1.995
Month-1 Alpha 2.022
Month-1 Alpha 2.16
Month-1 Alpha 1.731
Month-1 Alpha 2.732
Month-1 Alpha 4.349
Month-1 Alpha 2.606
Month-1 Alpha 2.051
Month-1 Alpha 4.948
Month-1 Bravo 23.332
Month-1 Alpha 25.897
Month-1 Bravo 15.608
Month-1 Alpha 12.724
Month-1 Alpha 19.109
Month-1 Alpha 19.453
Month-1 Alpha 45.064
Month-1 Alpha 20.543
Month-1 Alpha 9.115
Month-1 Alpha 15.024
Month-1 Alpha 3.412
Month-1 Delta 12.727
Month-1 Alpha 13.875
Month-1 Alpha 6.59
Month-1 Alpha 2.281
Month-1 Alpha 2.611
Month-1 Alpha 2.093
Month-1 Alpha 2.869
Month-1 Alpha 3.298
Month-1 Alpha 1.874
Month-1 Charlie 12.641
Month-1 Charlie 3.296
Month-1 Alpha 9.22
Month-1 Alpha 33.005
Month-1 Charlie 7.813
Month-1 Alpha 6.346
Month-1 Alpha 114.552
Month-1 Alpha 2.899
Month-1 Alpha 2.143
Month-1 Charlie 3.973
Month-1 Alpha 9.113
Month-1 Delta 17.604
Month-1 Delta 76.624
Month-1 Delta 39.964
Month-1 Delta 26.887
Month-1 Delta 24.639
Month-1 Delta 25.214
Month-1 Delta 22.214
Month-1 Delta 27.598
Month-1 Delta 22.299
Month-1 Delta 28.504
Month-1 Delta 21.521
Month-1 Delta 20.188
Month-1 Delta 26.152
Month-1 Delta 21.796
Month-1 Delta 21.49
Month-1 Bravo 27.854
Month-1 Bravo 10.359
Month-1 Bravo 6.158
Month-1 Alpha 5.157
Month-1 Alpha 2.28
Month-1 Alpha 18.004
Month-1 Delta 19.797
Month-1 Alpha 5.548
Month-1 Alpha 15.004
Month-1 Alpha 2.527
Month-1 Alpha 2.511
Month-1 Alpha 2.565
Month-1 Alpha 16.887
Month-1 Bravo 12.876
Month-1 Alpha 54.17
Month-1 Alpha 22.229
Month-1 Alpha 14.402
Month-1 Alpha 5.019
Month-1 Alpha 3.885
Month-1 Alpha 3.537
Month-1 Alpha 3.534
Month-1 Alpha 4.18
Month-1 Alpha 6.131
Month-1 Alpha 4.084
Month-1 Alpha 3.567
Month-1 Alpha 3.842
Month-1 Alpha 3.73
Month-1 Alpha 3.946
Month-1 Alpha 2.102
Month-1 Alpha 3.526
Month-1 Alpha 3.088
Month-1 Alpha 4.009
Month-1 Alpha 4.458
Month-1 Alpha 13.655
Month-1 Alpha 5.382
Month-1 Alpha 11.375
Month-1 Alpha 15.217
Month-1 Alpha 5.991
Month-1 Alpha 3.566
Month-1 Alpha 23.606
Month-1 Alpha 16.299
Month-1 Alpha 12.757
Month-1 Alpha 9.381
Month-1 Alpha 4.438
Month-1 Alpha 14.994
Month-1 Bravo 12.61
Month-1 Alpha 7.924
Month-1 Alpha 7.241
Month-1 Alpha 5.313
Month-1 Alpha 5.817
Month-1 Alpha 2.425
Month-1 Alpha 2.596
Month-1 Alpha 2.62
Month-1 Alpha 8.261
Month-1 Alpha 5.774
Month-1 Alpha 3.695
Month-1 Alpha 6.203
Month-1 Alpha 2.588
Month-1 Alpha 11.008
Month-1 Alpha 2.135
Month-1 Alpha 13.327
Month-1 Alpha 4.275
Month-1 Alpha 2.368
Month-1 Alpha 2.288
Month-1 Alpha 2.01
Month-1 Alpha 19.52
Month-1 Alpha 40.443
Month-1 Alpha 26.246
Month-1 Delta 24.989
Month-1 Delta 21.926
Month-1 Alpha 7.719
Month-1 Delta 19.525
Month-1 Alpha 3.492
Month-1 Alpha 3.687
Month-1 Alpha 58.969
Month-1 Delta 19.877
Month-1 Alpha 63.021
Month-1 Alpha 12.303
Month-1 Alpha 11.603
Month-1 Alpha 2.488
Month-1 Alpha 19.259
Month-1 Alpha 32.58
Month-1 Alpha 17.195
Month-1 Delta 19.371
Month-1 Delta 19.724
Month-1 Alpha 27.594
Month-1 Alpha 38.272
Month-1 Delta 75.763
Month-1 Delta 25.265
Month-1 Delta 26.918
Month-1 Bravo 3.228
Month-1 Bravo 2.945
Month-1 Alpha 18.604
Month-1 Alpha 7.051
Month-1 Echo 24.551
Month-1 Alpha 21.262
Month-1 Alpha 16.135
Month-1 Delta 29.425
Month-1 Alpha 2.595
Month-1 Echo 8.411
Month-1 Alpha 15.034
Month-1 Alpha 3.241
Month-1 Delta 3.913
Month-1 Delta 4.184
Month-1 Delta 3.073
Month-1 Delta 3.717
Month-1 Delta 3.025
Month-1 Alpha 73.437
Month-1 Alpha 49.431
Month-1 Alpha 9.78
Month-1 Alpha 18.826
Month-1 Alpha 5.216
Month-1 Alpha 19.968
Month-1 Alpha 2.181
Month-1 Alpha 6.032
Month-1 Alpha 3.35
Month-1 Alpha 52.106
Month-1 Alpha 7.498
Month-1 Alpha 67.162
Month-1 Alpha 6.679
Month-1 Alpha 2.135
Month-1 Alpha 2.225
Month-1 Alpha 1.597
Month-1 Alpha 1.461
Month-1 Charlie 17.225
Month-1 Alpha 2.593
Month-1 Alpha 1.938
Month-1 Alpha 30.316
Month-1 Alpha 14.871
Month-1 Alpha 9.745
Month-1 Alpha 10.651
Month-1 Alpha 2.522
Month-1 Alpha 27.605
Month-1 Alpha 3.05
Month-1 Alpha 3.034
Month-1 Alpha 8.682
Month-1 Alpha 3.764
Month-1 Alpha 12.552
Month-1 Delta 256.333
Month-1 Delta 743.208
Month-1 Alpha 5.803
Month-1 Delta 58.512
Month-1 Alpha 12.323
Month-1 Alpha 5.56
Month-1 Alpha 3.495
Month-1 Alpha 3.565
Month-1 Alpha 7.36
Month-1 Alpha 4.657
Month-1 Alpha 4.684
Month-1 Alpha 3.599
Month-1 Alpha 3.687
Month-1 Delta 44.67
Month-1 Delta 29.196
Month-1 Echo 1.997
Month-1 Alpha 8.099
Month-1 Alpha 9.134
Month-1 Alpha 17.199
Month-1 Delta 4.082
Month-1 Delta 4.293
Month-1 Delta 3.119
Month-1 Alpha 34.65
Month-1 Alpha 19.182
Month-1 Alpha 3.396
Month-1 Alpha 11.97
Month-1 Alpha 3.658
Month-1 Alpha 3.462
Month-1 Alpha 3.106
Month-1 Alpha 3.141
Month-1 Alpha 2.501
Month-1 Alpha 2.285
Month-1 Alpha 2.582
Month-1 Alpha 3.582
Month-1 Alpha 2.513
Month-1 Alpha 7.448
Month-1 Alpha 26.578
Month-1 Alpha 6.866
Month-1 Alpha 3.924
Month-1 Alpha 2.531
Month-1 Alpha 9.084
Month-1 Alpha 2.904
Month-1 Alpha 3.332
Month-1 Alpha 3.168
Month-1 Alpha 3.678
Month-1 Alpha 9.351
Month-1 Alpha 81.439
Month-1 Alpha 9.899
Month-1 Alpha 22.892
Month-1 Alpha 19.776
Month-1 Alpha 9.304
Month-1 Alpha 5.178
Month-1 Alpha 12.124
Month-1 Alpha 6.399
Month-1 Alpha 3.339
Month-1 Alpha 2.895
Month-1 Alpha 5.704
Month-1 Alpha 64.382
Month-1 Alpha 10.818
Month-1 Alpha 14.31
Month-1 Alpha 2.376
Month-1 Alpha 9.629
Month-1 Alpha 3.883
Month-1 Alpha 2.697
Month-1 Alpha 61.196
Month-1 Alpha 22.226
Month-1 Alpha 3.266
Month-1 Alpha 3.001
Month-1 Echo 10.002
Month-1 Alpha 13.078
Month-1 Alpha 4.715
Month-1 Foxtrot 5.938
Month-1 Foxtrot 6.653
Month-1 Alpha 23.866
Month-1 Alpha 15.179
Month-1 Alpha 3.68
Month-1 Alpha 4.522
Month-1 Charlie 12.613
Month-1 Alpha 39.361
Month-1 Alpha 12.737
Month-1 Alpha 10.509
Month-1 Alpha 12.012
Month-1 Alpha 3.075
Month-1 Alpha 2.799
Month-1 Alpha 2.364
Month-1 Alpha 6.926
Month-1 Alpha 9.253
Month-1 Alpha 6.093
Month-1 Alpha 6.926
Month-1 Alpha 2.631
Month-1 Alpha 2.879
Month-1 Alpha 2.558
Month-1 Alpha 3.316
Month-1 Alpha 3.233
Month-1 Alpha 2.503
Month-1 Alpha 2.283
Month-1 Alpha 22.435
Month-1 Alpha 4.777
Month-1 Alpha 4.028
Month-1 Alpha 2.152
Month-1 Alpha 2.151
Month-1 Echo 2.434
Month-1 Echo 3.044
Month-1 Echo 2.338
Month-1 Echo 28.784
Month-1 Echo 27.503
Month-1 Echo 35.422
Month-1 Alpha 49.106
Month-1 Alpha 8.288
Month-1 Alpha 6.284
Month-1 Alpha 4.122
Month-1 Echo 24.99
Month-1 Echo 25.064
Month-1 Echo 25.792
Month-1 Echo 25.537
Month-1 Alpha 50.581
Month-1 Alpha 10.567
Month-1 Foxtrot 8.281
Month-1 Foxtrot 11.279
Month-1 Foxtrot 4.904
Month-1 Alpha 2.252
Month-1 Delta 111.552
Month-1 Delta 17.61
