time value latency
2026-04-30-10 customer-C 140
2026-04-30-10 --ALL-- 140
2026-04-30-10 customer-A 77
2026-04-30-10 --ALL-- 77
2026-04-30-10 customer-C 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-A 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 361
2026-04-30-10 --ALL-- 361
2026-04-30-10 customer-A 84
2026-04-30-10 --ALL-- 84
2026-04-30-10 customer-A 40
2026-04-30-10 --ALL-- 40
2026-04-30-10 customer-A 71
2026-04-30-10 --ALL-- 71
2026-04-30-10 customer-A 0
2026-04-30-10 --ALL-- 0
2026-04-30-10 customer-E 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-A 186
2026-04-30-10 --ALL-- 186
2026-04-30-10 customer-A 65
2026-04-30-10 --ALL-- 65
2026-04-30-10 customer-A 1281
2026-04-30-10 --ALL-- 1281
2026-04-30-10 customer-A 44
2026-04-30-10 --ALL-- 44
2026-04-30-10 customer-A 846
2026-04-30-10 --ALL-- 846
2026-04-30-10 customer-A 13
2026-04-30-10 --ALL-- 13
2026-04-30-10 customer-A 731
2026-04-30-10 --ALL-- 731
2026-04-30-10 customer-A 254
2026-04-30-10 --ALL-- 254
2026-04-30-10 customer-E 31
2026-04-30-10 --ALL-- 31
2026-04-30-10 customer-B 91
2026-04-30-10 --ALL-- 91
2026-04-30-10 customer-A 719
2026-04-30-10 --ALL-- 719
2026-04-30-10 customer-E 25
2026-04-30-10 --ALL-- 25
2026-04-30-10 customer-A 710
2026-04-30-10 --ALL-- 710
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-B 55
2026-04-30-10 --ALL-- 55
2026-04-30-10 customer-B 51
2026-04-30-10 --ALL-- 51
2026-04-30-10 customer-B 295
2026-04-30-10 --ALL-- 295
2026-04-30-10 customer-A 261
2026-04-30-10 --ALL-- 261
2026-04-30-10 customer-A 40
2026-04-30-10 --ALL-- 40
2026-04-30-10 customer-A 372
2026-04-30-10 --ALL-- 372
2026-04-30-10 customer-B 218
2026-04-30-10 --ALL-- 218
2026-04-30-10 customer-B 48
2026-04-30-10 --ALL-- 48
2026-04-30-10 customer-B 273
2026-04-30-10 --ALL-- 273
2026-04-30-10 customer-A 391
2026-04-30-10 --ALL-- 391
2026-04-30-10 customer-E 80
2026-04-30-10 --ALL-- 80
2026-04-30-10 customer-E 50
2026-04-30-10 --ALL-- 50
2026-04-30-10 customer-E 51
2026-04-30-10 --ALL-- 51
2026-04-30-10 customer-E 38
2026-04-30-10 --ALL-- 38
2026-04-30-10 customer-B 398
2026-04-30-10 --ALL-- 398
2026-04-30-10 customer-A 144
2026-04-30-10 --ALL-- 144
2026-04-30-10 customer-A 145
2026-04-30-10 --ALL-- 145
2026-04-30-10 customer-B 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-E 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-B 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-B 1279
2026-04-30-10 --ALL-- 1279
2026-04-30-10 customer-C 38
2026-04-30-10 --ALL-- 38
2026-04-30-10 customer-B 167
2026-04-30-10 --ALL-- 167
2026-04-30-10 customer-A 703
2026-04-30-10 --ALL-- 703
2026-04-30-10 customer-A 745
2026-04-30-10 --ALL-- 745
2026-04-30-10 customer-A 813
2026-04-30-10 --ALL-- 813
2026-04-30-10 customer-C 66
2026-04-30-10 --ALL-- 66
2026-04-30-10 customer-C 27
2026-04-30-10 --ALL-- 27
2026-04-30-10 customer-A 48
2026-04-30-10 --ALL-- 48
2026-04-30-10 customer-B 105
2026-04-30-10 --ALL-- 105
2026-04-30-10 customer-A 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-B 406
2026-04-30-10 --ALL-- 406
2026-04-30-10 customer-A 576
2026-04-30-10 --ALL-- 576
2026-04-30-10 customer-A 29
2026-04-30-10 --ALL-- 29
2026-04-30-10 customer-E 82
2026-04-30-10 --ALL-- 82
2026-04-30-10 customer-B 15
2026-04-30-10 --ALL-- 15
2026-04-30-10 customer-E 99
2026-04-30-10 --ALL-- 99
2026-04-30-10 customer-A 162
2026-04-30-10 --ALL-- 162
2026-04-30-10 customer-A 133
2026-04-30-10 --ALL-- 133
2026-04-30-10 customer-A 101
2026-04-30-10 --ALL-- 101
2026-04-30-10 customer-A 1123
2026-04-30-10 --ALL-- 1123
2026-04-30-10 customer-A 138
2026-04-30-10 --ALL-- 138
2026-04-30-10 customer-B 86
2026-04-30-10 --ALL-- 86
2026-04-30-10 customer-A 69
2026-04-30-10 --ALL-- 69
2026-04-30-10 customer-A 2276
2026-04-30-10 --ALL-- 2276
2026-04-30-10 customer-A 809
2026-04-30-10 --ALL-- 809
2026-04-30-10 customer-A 134
2026-04-30-10 --ALL-- 134
2026-04-30-10 customer-A 132
2026-04-30-10 --ALL-- 132
2026-04-30-10 customer-A 343
2026-04-30-10 --ALL-- 343
2026-04-30-10 customer-A 132
2026-04-30-10 --ALL-- 132
2026-04-30-10 customer-A 137
2026-04-30-10 --ALL-- 137
2026-04-30-10 customer-A 37
2026-04-30-10 --ALL-- 37
2026-04-30-10 customer-A 88
2026-04-30-10 --ALL-- 88
2026-04-30-10 customer-A 592
2026-04-30-10 --ALL-- 592
2026-04-30-10 customer-C 67
2026-04-30-10 --ALL-- 67
2026-04-30-10 customer-A 731
2026-04-30-10 --ALL-- 731
2026-04-30-10 customer-A 79
2026-04-30-10 --ALL-- 79
2026-04-30-10 customer-E 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-A 64
2026-04-30-10 --ALL-- 64
2026-04-30-10 customer-A 94
2026-04-30-10 --ALL-- 94
2026-04-30-10 customer-A 491
2026-04-30-10 --ALL-- 491
2026-04-30-10 customer-A 214
2026-04-30-10 --ALL-- 214
2026-04-30-10 customer-A 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 144
2026-04-30-10 --ALL-- 144
2026-04-30-10 customer-A 105
2026-04-30-10 --ALL-- 105
2026-04-30-10 customer-E 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 101
2026-04-30-10 --ALL-- 101
2026-04-30-10 customer-A 192
2026-04-30-10 --ALL-- 192
2026-04-30-10 customer-C 118
2026-04-30-10 --ALL-- 118
2026-04-30-10 customer-A 59
2026-04-30-10 --ALL-- 59
2026-04-30-10 customer-A 12
2026-04-30-10 --ALL-- 12
2026-04-30-10 customer-E 6
2026-04-30-10 --ALL-- 6
2026-04-30-10 customer-E 6
2026-04-30-10 --ALL-- 6
2026-04-30-10 customer-E 5
2026-04-30-10 --ALL-- 5
2026-04-30-10 customer-E 8
2026-04-30-10 --ALL-- 8
2026-04-30-10 customer-E 10
2026-04-30-10 --ALL-- 10
2026-04-30-10 customer-E 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-E 6
2026-04-30-10 --ALL-- 6
2026-04-30-10 customer-E 3
2026-04-30-10 --ALL-- 3
2026-04-30-10 customer-E 7
2026-04-30-10 --ALL-- 7
2026-04-30-10 customer-E 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-A 105
2026-04-30-10 --ALL-- 105
2026-04-30-10 customer-A 1354
2026-04-30-10 --ALL-- 1354
2026-04-30-10 customer-A 838
2026-04-30-10 --ALL-- 838
2026-04-30-10 customer-E 30
2026-04-30-10 --ALL-- 30
2026-04-30-10 customer-A 1312
2026-04-30-10 --ALL-- 1312
2026-04-30-10 customer-A 31
2026-04-30-10 --ALL-- 31
2026-04-30-10 customer-A 169
2026-04-30-10 --ALL-- 169
2026-04-30-10 customer-A 868
2026-04-30-10 --ALL-- 868
2026-04-30-10 customer-A 26
2026-04-30-10 --ALL-- 26
2026-04-30-10 customer-B 14
2026-04-30-10 --ALL-- 14
2026-04-30-10 customer-E 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-B 102
2026-04-30-10 --ALL-- 102
2026-04-30-10 customer-D 2
2026-04-30-10 --ALL-- 2
2026-04-30-10 customer-A 935
2026-04-30-10 --ALL-- 935
2026-04-30-10 customer-A 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-E 60
2026-04-30-10 --ALL-- 60
2026-04-30-10 customer-D 306
2026-04-30-10 --ALL-- 306
2026-04-30-10 customer-A 895
2026-04-30-10 --ALL-- 895
2026-04-30-10 customer-A 1176
2026-04-30-10 --ALL-- 1176
2026-04-30-10 customer-E 5
2026-04-30-10 --ALL-- 5
2026-04-30-10 customer-E 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-E 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-B 106
2026-04-30-10 --ALL-- 106
2026-04-30-10 customer-B 68
2026-04-30-10 --ALL-- 68
2026-04-30-10 customer-B 56
2026-04-30-10 --ALL-- 56
2026-04-30-10 customer-B 84
2026-04-30-10 --ALL-- 84
2026-04-30-10 customer-B 708
2026-04-30-10 --ALL-- 708
2026-04-30-10 customer-A 30
2026-04-30-10 --ALL-- 30
2026-04-30-10 customer-A 16
2026-04-30-10 --ALL-- 16
2026-04-30-10 customer-A 581
2026-04-30-10 --ALL-- 581
2026-04-30-10 customer-A 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-B 27
2026-04-30-10 --ALL-- 27
2026-04-30-10 customer-E 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 862
2026-04-30-10 --ALL-- 862
2026-04-30-10 customer-E 73
2026-04-30-10 --ALL-- 73
2026-04-30-10 customer-C 298
2026-04-30-10 --ALL-- 298
2026-04-30-10 customer-E 55
2026-04-30-10 --ALL-- 55
2026-04-30-10 customer-A 303
2026-04-30-10 --ALL-- 303
2026-04-30-10 customer-D 134
2026-04-30-10 --ALL-- 134
2026-04-30-10 customer-D 312
2026-04-30-10 --ALL-- 312
2026-04-30-10 customer-A 442
2026-04-30-10 --ALL-- 442
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-A 18
2026-04-30-10 --ALL-- 18
2026-04-30-10 customer-B 64
2026-04-30-10 --ALL-- 64
2026-04-30-10 customer-E 37
2026-04-30-10 --ALL-- 37
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-E 54
2026-04-30-10 --ALL-- 54
2026-04-30-10 customer-B 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-E 107
2026-04-30-10 --ALL-- 107
2026-04-30-10 customer-B 19
2026-04-30-10 --ALL-- 19
2026-04-30-10 customer-A 74
2026-04-30-10 --ALL-- 74
2026-04-30-10 customer-A 46
2026-04-30-10 --ALL-- 46
2026-04-30-10 customer-B 470
2026-04-30-10 --ALL-- 470
2026-04-30-10 customer-E 147
2026-04-30-10 --ALL-- 147
2026-04-30-10 customer-B 320
2026-04-30-10 --ALL-- 320
2026-04-30-10 customer-A 154
2026-04-30-10 --ALL-- 154
2026-04-30-10 customer-E 21
2026-04-30-10 --ALL-- 21
2026-04-30-10 customer-B 159
2026-04-30-10 --ALL-- 159
2026-04-30-10 customer-A 573
2026-04-30-10 --ALL-- 573
2026-04-30-10 customer-A 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-E 1801
2026-04-30-10 --ALL-- 1801
2026-04-30-10 customer-A 1097
2026-04-30-10 --ALL-- 1097
2026-04-30-10 customer-B 122
2026-04-30-10 --ALL-- 122
2026-04-30-10 customer-A 171
2026-04-30-10 --ALL-- 171
2026-04-30-10 customer-B 60
2026-04-30-10 --ALL-- 60
2026-04-30-10 customer-E 2181
2026-04-30-10 --ALL-- 2181
2026-04-30-10 customer-A 291
2026-04-30-10 --ALL-- 291
2026-04-30-10 customer-A 719
2026-04-30-10 --ALL-- 719
2026-04-30-10 customer-C 47
2026-04-30-10 --ALL-- 47
2026-04-30-10 customer-A 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 26
2026-04-30-10 --ALL-- 26
2026-04-30-10 customer-A 128
2026-04-30-10 --ALL-- 128
2026-04-30-10 customer-B 1612
2026-04-30-10 --ALL-- 1612
2026-04-30-10 customer-A 34
2026-04-30-10 --ALL-- 34
2026-04-30-10 customer-B 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 40
2026-04-30-10 --ALL-- 40
2026-04-30-10 customer-A 100
2026-04-30-10 --ALL-- 100
2026-04-30-10 customer-A 340
2026-04-30-10 --ALL-- 340
2026-04-30-10 customer-A 84
2026-04-30-10 --ALL-- 84
2026-04-30-10 customer-A 107
2026-04-30-10 --ALL-- 107
2026-04-30-10 customer-E 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 21
2026-04-30-10 --ALL-- 21
2026-04-30-10 customer-A 20
2026-04-30-10 --ALL-- 20
2026-04-30-10 customer-C 0
2026-04-30-10 --ALL-- 0
2026-04-30-10 customer-A 457
2026-04-30-10 --ALL-- 457
2026-04-30-10 customer-A 228
2026-04-30-10 --ALL-- 228
2026-04-30-10 customer-C 122
2026-04-30-10 --ALL-- 122
2026-04-30-10 customer-A 143
2026-04-30-10 --ALL-- 143
2026-04-30-10 customer-A 129
2026-04-30-10 --ALL-- 129
2026-04-30-10 customer-A 55
2026-04-30-10 --ALL-- 55
2026-04-30-10 customer-A 284
2026-04-30-10 --ALL-- 284
2026-04-30-10 customer-A 2157
2026-04-30-10 --ALL-- 2157
2026-04-30-10 customer-A 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-A 78
2026-04-30-10 --ALL-- 78
2026-04-30-10 customer-A 143
2026-04-30-10 --ALL-- 143
2026-04-30-10 customer-A 155
2026-04-30-10 --ALL-- 155
2026-04-30-10 customer-A 43
2026-04-30-10 --ALL-- 43
2026-04-30-10 customer-A 63
2026-04-30-10 --ALL-- 63
2026-04-30-10 customer-B 48
2026-04-30-10 --ALL-- 48
2026-04-30-10 customer-B 80
2026-04-30-10 --ALL-- 80
2026-04-30-10 customer-A 98
2026-04-30-10 --ALL-- 98
2026-04-30-10 customer-C 165
2026-04-30-10 --ALL-- 165
2026-04-30-10 customer-A 85
2026-04-30-10 --ALL-- 85
2026-04-30-10 customer-A 122
2026-04-30-10 --ALL-- 122
2026-04-30-10 customer-C 56
2026-04-30-10 --ALL-- 56
2026-04-30-10 customer-C 45
2026-04-30-10 --ALL-- 45
2026-04-30-10 customer-C 72
2026-04-30-10 --ALL-- 72
2026-04-30-10 customer-A 82
2026-04-30-10 --ALL-- 82
2026-04-30-10 customer-A 228
2026-04-30-10 --ALL-- 228
2026-04-30-10 customer-A 261
2026-04-30-10 --ALL-- 261
2026-04-30-10 customer-A 171
2026-04-30-10 --ALL-- 171
2026-04-30-10 customer-A 50
2026-04-30-10 --ALL-- 50
2026-04-30-10 customer-A 87
2026-04-30-10 --ALL-- 87
2026-04-30-10 customer-A 378
2026-04-30-10 --ALL-- 378
2026-04-30-10 customer-B 183
2026-04-30-10 --ALL-- 183
2026-04-30-10 customer-B 153
2026-04-30-10 --ALL-- 153
2026-04-30-10 customer-A 180
2026-04-30-10 --ALL-- 180
2026-04-30-10 customer-A 76
2026-04-30-10 --ALL-- 76
2026-04-30-10 customer-A 1197
2026-04-30-10 --ALL-- 1197
2026-04-30-10 customer-E 39
2026-04-30-10 --ALL-- 39
2026-04-30-10 customer-A 97
2026-04-30-10 --ALL-- 97
2026-04-30-10 customer-A 153
2026-04-30-10 --ALL-- 153
2026-04-30-10 customer-A 172
2026-04-30-10 --ALL-- 172
2026-04-30-10 customer-C 107
2026-04-30-10 --ALL-- 107
2026-04-30-10 customer-C 166
2026-04-30-10 --ALL-- 166
2026-04-30-10 customer-A 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-C 126
2026-04-30-10 --ALL-- 126
2026-04-30-10 customer-E 44
2026-04-30-10 --ALL-- 44
2026-04-30-10 customer-A 109
2026-04-30-10 --ALL-- 109
2026-04-30-10 customer-E 31
2026-04-30-10 --ALL-- 31
2026-04-30-10 customer-A 98
2026-04-30-10 --ALL-- 98
2026-04-30-10 customer-E 16
2026-04-30-10 --ALL-- 16
2026-04-30-10 customer-A 153
2026-04-30-10 --ALL-- 153
2026-04-30-10 customer-E 81
2026-04-30-10 --ALL-- 81
2026-04-30-10 customer-E 86
2026-04-30-10 --ALL-- 86
2026-04-30-10 customer-E 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-E 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 54
2026-04-30-10 --ALL-- 54
2026-04-30-10 customer-A 84
2026-04-30-10 --ALL-- 84
2026-04-30-10 customer-A 1956
2026-04-30-10 --ALL-- 1956
2026-04-30-10 customer-E 11
2026-04-30-10 --ALL-- 11
2026-04-30-10 customer-A 102
2026-04-30-10 --ALL-- 102
2026-04-30-10 customer-A 112
2026-04-30-10 --ALL-- 112
2026-04-30-10 customer-A 719
2026-04-30-10 --ALL-- 719
2026-04-30-10 customer-A 212
2026-04-30-10 --ALL-- 212
2026-04-30-10 customer-A 389
2026-04-30-10 --ALL-- 389
2026-04-30-10 customer-E 38
2026-04-30-10 --ALL-- 38
2026-04-30-10 customer-E 34
2026-04-30-10 --ALL-- 34
2026-04-30-10 customer-E 174
2026-04-30-10 --ALL-- 174
2026-04-30-10 customer-A 82
2026-04-30-10 --ALL-- 82
2026-04-30-10 customer-B 483
2026-04-30-10 --ALL-- 483
2026-04-30-10 customer-A 143
2026-04-30-10 --ALL-- 143
2026-04-30-10 customer-A 162
2026-04-30-10 --ALL-- 162
2026-04-30-10 customer-A 12
2026-04-30-10 --ALL-- 12
2026-04-30-10 customer-C 30
2026-04-30-10 --ALL-- 30
2026-04-30-10 customer-C 21
2026-04-30-10 --ALL-- 21
2026-04-30-10 customer-F 47
2026-04-30-10 --ALL-- 47
2026-04-30-10 customer-E 45
2026-04-30-10 --ALL-- 45
2026-04-30-10 customer-A 243
2026-04-30-10 --ALL-- 243
2026-04-30-10 customer-A 211
2026-04-30-10 --ALL-- 211
2026-04-30-10 customer-A 178
2026-04-30-10 --ALL-- 178
2026-04-30-10 customer-A 51
2026-04-30-10 --ALL-- 51
2026-04-30-10 customer-A 97
2026-04-30-10 --ALL-- 97
2026-04-30-10 customer-A 46
2026-04-30-10 --ALL-- 46
2026-04-30-10 customer-B 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 386
2026-04-30-10 --ALL-- 386
2026-04-30-10 customer-E 53
2026-04-30-10 --ALL-- 53
2026-04-30-10 customer-F 26
2026-04-30-10 --ALL-- 26
2026-04-30-10 customer-C 65
2026-04-30-10 --ALL-- 65
2026-04-30-10 customer-F 83
2026-04-30-10 --ALL-- 83
2026-04-30-10 customer-E 6
2026-04-30-10 --ALL-- 6
2026-04-30-10 customer-F 91
2026-04-30-10 --ALL-- 91
2026-04-30-10 customer-A 21
2026-04-30-10 --ALL-- 21
2026-04-30-10 customer-B 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-A 18
2026-04-30-10 --ALL-- 18
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-A 70
2026-04-30-10 --ALL-- 70
2026-04-30-10 customer-A 370
2026-04-30-10 --ALL-- 370
2026-04-30-10 customer-A 783
2026-04-30-10 --ALL-- 783
2026-04-30-10 customer-A 1382
2026-04-30-10 --ALL-- 1382
2026-04-30-10 customer-A 18
2026-04-30-10 --ALL-- 18
2026-04-30-10 customer-E 43
2026-04-30-10 --ALL-- 43
2026-04-30-10 customer-B 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-B 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-E 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-E 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-B 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-A 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-E 46
2026-04-30-10 --ALL-- 46
2026-04-30-10 customer-E 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-A 66
2026-04-30-10 --ALL-- 66
2026-04-30-10 customer-A 75
2026-04-30-10 --ALL-- 75
2026-04-30-10 customer-A 37
2026-04-30-10 --ALL-- 37
2026-04-30-10 customer-A 2908
2026-04-30-10 --ALL-- 2908
2026-04-30-10 customer-A 561
2026-04-30-10 --ALL-- 561
2026-04-30-10 customer-A 133
2026-04-30-10 --ALL-- 133
2026-04-30-10 customer-A 127
2026-04-30-10 --ALL-- 127
2026-04-30-10 customer-A 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-A 148
2026-04-30-10 --ALL-- 148
2026-04-30-10 customer-A 88
2026-04-30-10 --ALL-- 88
2026-04-30-10 customer-A 1151
2026-04-30-10 --ALL-- 1151
2026-04-30-10 customer-A 13232
2026-04-30-10 --ALL-- 13232
2026-04-30-10 customer-C 75
2026-04-30-10 --ALL-- 75
2026-04-30-10 customer-A 47
2026-04-30-10 --ALL-- 47
2026-04-30-10 customer-A 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-A 7
2026-04-30-10 --ALL-- 7
2026-04-30-10 customer-B 285
2026-04-30-10 --ALL-- 285
2026-04-30-10 customer-A 92
2026-04-30-10 --ALL-- 92
2026-04-30-10 customer-B 173
2026-04-30-10 --ALL-- 173
2026-04-30-10 customer-E 26
2026-04-30-10 --ALL-- 26
2026-04-30-10 customer-B 163
2026-04-30-10 --ALL-- 163
2026-04-30-10 customer-A 68
2026-04-30-10 --ALL-- 68
2026-04-30-10 customer-A 427
2026-04-30-10 --ALL-- 427
2026-04-30-10 customer-B 24
2026-04-30-10 --ALL-- 24
2026-04-30-10 customer-E 51
2026-04-30-10 --ALL-- 51
2026-04-30-10 customer-B 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-A 633
2026-04-30-10 --ALL-- 633
2026-04-30-10 customer-A 42
2026-04-30-10 --ALL-- 42
2026-04-30-10 customer-C 29
2026-04-30-10 --ALL-- 29
2026-04-30-10 customer-A 765
2026-04-30-10 --ALL-- 765
2026-04-30-10 customer-B 70
2026-04-30-10 --ALL-- 70
2026-04-30-10 customer-B 140
2026-04-30-10 --ALL-- 140
2026-04-30-10 customer-C 14
2026-04-30-10 --ALL-- 14
2026-04-30-10 customer-C 44
2026-04-30-10 --ALL-- 44
2026-04-30-10 customer-C 142
2026-04-30-10 --ALL-- 142
2026-04-30-10 customer-E 58
2026-04-30-10 --ALL-- 58
2026-04-30-10 customer-E 61
2026-04-30-10 --ALL-- 61
2026-04-30-10 customer-E 11
2026-04-30-10 --ALL-- 11
2026-04-30-10 customer-E 18
2026-04-30-10 --ALL-- 18
2026-04-30-10 customer-A 178
2026-04-30-10 --ALL-- 178
2026-04-30-10 customer-E 20
2026-04-30-10 --ALL-- 20
2026-04-30-10 customer-E 21
2026-04-30-10 --ALL-- 21
2026-04-30-10 customer-A 1664
2026-04-30-10 --ALL-- 1664
2026-04-30-10 customer-A 25
2026-04-30-10 --ALL-- 25
2026-04-30-10 customer-B 47
2026-04-30-10 --ALL-- 47
2026-04-30-10 customer-A 71
2026-04-30-10 --ALL-- 71
2026-04-30-10 customer-B 58
2026-04-30-10 --ALL-- 58
2026-04-30-10 customer-B 7
2026-04-30-10 --ALL-- 7
2026-04-30-10 customer-B 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-B 7
2026-04-30-10 --ALL-- 7
2026-04-30-10 customer-B 12
2026-04-30-10 --ALL-- 12
2026-04-30-10 customer-A 383
2026-04-30-10 --ALL-- 383
2026-04-30-10 customer-B 9
2026-04-30-10 --ALL-- 9
2026-04-30-10 customer-B 3
2026-04-30-10 --ALL-- 3
2026-04-30-10 customer-B 5
2026-04-30-10 --ALL-- 5
2026-04-30-10 customer-C 61
2026-04-30-10 --ALL-- 61
2026-04-30-10 customer-B 35
2026-04-30-10 --ALL-- 35
2026-04-30-10 customer-B 4
2026-04-30-10 --ALL-- 4
2026-04-30-10 customer-B 3
2026-04-30-10 --ALL-- 3
2026-04-30-10 customer-C 8
2026-04-30-10 --ALL-- 8
2026-04-30-10 customer-E 53
2026-04-30-10 --ALL-- 53
2026-04-30-10 customer-A 28
2026-04-30-10 --ALL-- 28
2026-04-30-10 customer-A 83
2026-04-30-10 --ALL-- 83
2026-04-30-10 customer-E 258
2026-04-30-10 --ALL-- 258
2026-04-30-10 customer-B 132
2026-04-30-10 --ALL-- 132
2026-04-30-10 customer-B 104
2026-04-30-10 --ALL-- 104
2026-04-30-10 customer-A 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-B 97
2026-04-30-10 --ALL-- 97
2026-04-30-10 customer-A 66
2026-04-30-10 --ALL-- 66
2026-04-30-10 customer-I 26
2026-04-30-10 --ALL-- 26
2026-04-30-10 customer-A 246
2026-04-30-10 --ALL-- 246
2026-04-30-10 customer-A 25
2026-04-30-10 --ALL-- 25
2026-04-30-10 customer-A 833
2026-04-30-10 --ALL-- 833
2026-04-30-10 customer-C 293
2026-04-30-10 --ALL-- 293
2026-04-30-10 customer-C 53
2026-04-30-10 --ALL-- 53
2026-04-30-10 customer-C 126
2026-04-30-10 --ALL-- 126
2026-04-30-10 customer-E 36
2026-04-30-10 --ALL-- 36
2026-04-30-10 customer-B 38
2026-04-30-10 --ALL-- 38
2026-04-30-10 customer-B 79
2026-04-30-10 --ALL-- 79
2026-04-30-10 customer-B 25
2026-04-30-10 --ALL-- 25
2026-04-30-10 customer-B 516
2026-04-30-10 --ALL-- 516
2026-04-30-10 customer-A 57
2026-04-30-10 --ALL-- 57
2026-04-30-10 customer-C 23
2026-04-30-10 --ALL-- 23
2026-04-30-10 customer-E 171
2026-04-30-10 --ALL-- 171
2026-04-30-10 customer-B 63
2026-04-30-10 --ALL-- 63
2026-04-30-10 customer-B 49
2026-04-30-10 --ALL-- 49
2026-04-30-10 customer-B 31
2026-04-30-10 --ALL-- 31
2026-04-30-10 customer-B 475
2026-04-30-10 --ALL-- 475
2026-04-30-10 customer-A 52
2026-04-30-10 --ALL-- 52
2026-04-30-10 customer-A 151
2026-04-30-10 --ALL-- 151
2026-04-30-10 customer-A 169
2026-04-30-10 --ALL-- 169
2026-04-30-10 customer-A 2432
2026-04-30-10 --ALL-- 2432
2026-04-30-10 customer-A 191
2026-04-30-10 --ALL-- 191
2026-04-30-10 customer-A 137
2026-04-30-10 --ALL-- 137
2026-04-30-10 customer-A 137
2026-04-30-10 --ALL-- 137
2026-04-30-10 customer-A 445
2026-04-30-10 --ALL-- 445
2026-04-30-10 customer-B 180
2026-04-30-10 --ALL-- 180
2026-04-30-10 customer-E 42
2026-04-30-10 --ALL-- 42
2026-04-30-10 customer-A 177
2026-04-30-10 --ALL-- 177
2026-04-30-10 customer-A 528
2026-04-30-10 --ALL-- 528
2026-04-30-10 customer-A 600
2026-04-30-10 --ALL-- 600
2026-04-30-10 customer-B 237
2026-04-30-10 --ALL-- 237
2026-04-30-10 customer-E 145
2026-04-30-10 --ALL-- 145
2026-04-30-10 customer-A 46
2026-04-30-10 --ALL-- 46
2026-04-30-10 customer-A 69
2026-04-30-10 --ALL-- 69
2026-04-30-10 customer-A 171
2026-04-30-10 --ALL-- 171
2026-04-30-10 customer-A 39
2026-04-30-10 --ALL-- 39
2026-04-30-10 customer-E 16
2026-04-30-10 --ALL-- 16
2026-04-30-10 customer-C 80
2026-04-30-10 --ALL-- 80
2026-04-30-10 customer-A 50
2026-04-30-10 --ALL-- 50
2026-04-30-10 customer-B 22
2026-04-30-10 --ALL-- 22
2026-04-30-10 customer-E 32
2026-04-30-10 --ALL-- 32
2026-04-30-10 customer-A 1325
2026-04-30-10 --ALL-- 1325
2026-04-30-10 customer-A 194
2026-04-30-10 --ALL-- 194
